Herd_Year,Parity_conception_interval,Calving_season,No_calvings,Tournament_within_WC,Herd_Year(fighting_ability),Age_class,Weight_category_WC,Body_weight,Animal,Fighting_ability,Fat,Protein,Milk
435,9,3,3,0,0,0,0,0,4873,0,12.5,12.2,37.56
437,8,5,4,0,0,0,0,0,4873,0,10.8,9.8,32.72
466,7,2,1,0,0,0,0,0,4874,0,10.7,10.7,30.11
2802,6,2,2,0,0,0,0,0,4874,0,8,7.7,22.06
2803,4,3,3,0,0,0,0,0,4874,0,11.5,12,34.85
2804,9,3,4,0,0,0,0,0,4874,0,9.3,10.3,30.12
2806,8,4,5,0,0,0,0,0,4874,0,14.5,13.6,39.47
2157,4,3,1,0,0,0,0,0,4875,0,7.5,7.5,20.35
2158,7,2,2,0,0,0,0,0,4875,0,7.4,7.1,18.85
2160,8,4,3,0,0,0,0,0,4875,0,7.8,7.9,20.64
2161,6,5,4,0,0,0,0,0,4875,0,9.3,8.9,23.73
2469,5,2,1,0,0,0,0,0,4876,0,9.5,10.7,30.68
2470,8,2,2,0,0,0,0,0,4876,0,11.7,13.4,36.73
2471,5,3,3,0,0,0,0,0,4876,0,13.2,13.9,39.81
2469,8,1,1,0,0,0,0,0,4877,0,6.6,7.9,22.83
2470,11,2,2,0,0,0,0,0,4877,0,9.6,8.3,24.4
2472,4,5,3,0,0,0,0,0,4877,0,8.4,10.5,28.73
2473,3,5,4,0,0,0,0,0,4877,0,5.7,8,21.41
2474,3,4,5,0,0,0,0,0,4877,0,4.8,3.4,8.51
2470,13,2,1,0,0,0,0,0,4878,0,8,7.3,21.05
2472,2,5,2,0,0,0,0,0,4878,0,10.6,11.3,30.25
2779,9,3,4,0,0,0,0,0,4878,0,9.4,10.7,28.48
2469,5,3,1,0,0,0,0,0,4879,0,10.3,9.3,26.76
2470,4,2,2,0,0,0,0,0,4879,0,13.3,12.5,34.97
2471,5,2,3,0,0,0,0,0,4879,0,14.9,14,40.58
230,6,2,2,0,0,0,0,0,4880,0,10.2,9.7,28.67
1565,6,3,3,0,0,0,0,0,4880,0,11.1,12.3,34.09
795,2,3,1,0,0,0,0,0,4881,0,11.1,10,28.44
2060,5,2,3,0,0,0,0,0,4881,0,12.7,13.6,38.42
2578,5,2,1,0,0,0,0,0,4882,0,11.4,10,27.68
2579,6,2,2,0,0,0,0,0,4882,0,10.6,9.7,27.96
2582,5,2,4,0,0,0,0,0,4882,0,10.3,10.7,29.14
2578,7,2,1,0,0,0,0,0,4883,0,6.2,6.3,16.72
4323,4,3,1,0,0,0,0,0,4884,0,5.6,4.6,14.2
2630,6,3,2,0,0,0,0,0,4884,0,5.8,5.8,17.06
1465,5,2,1,0,0,0,0,0,4885,0,5.8,5.7,17.32
1466,5,2,2,0,0,0,0,0,4885,0,6.6,6.1,18.48
78,8,2,1,0,0,0,0,0,4886,0,7.8,8.2,24.18
3709,4,3,2,0,0,0,0,0,4886,0,7.6,7.9,24.05
3710,6,3,3,0,0,0,0,0,4886,0,6.3,6.8,20.4
3710,9,3,2,0,0,0,0,0,4887,0,9.9,9.1,26.45
3708,6,2,1,0,0,0,0,0,4888,0,6.8,6.3,16.8
78,8,2,1,0,0,0,0,0,4889,0,9,10,29.03
3709,9,2,2,0,0,0,0,0,4889,0,9.4,10.1,30.49
3711,3,4,3,0,0,0,0,0,4889,0,8.3,9.9,29.97
3711,4,3,4,0,0,0,0,0,4889,0,7.5,10.2,30
3713,6,3,5,0,0,0,0,0,4889,0,12.4,14.9,45.65
80,3,5,1,0,0,0,0,0,4890,0,6.5,7.2,20.44
3711,3,4,2,0,0,0,0,0,4890,0,6.6,6.9,19.46
1314,6,2,1,0,0,0,0,0,4891,0,5.3,4.6,14.3
4,7,2,2,0,0,0,0,0,4891,0,13.5,12.8,39.77
5,4,3,3,0,0,0,0,0,4891,0,8.6,8.9,27.05
126,6,2,1,0,0,0,0,0,4892,0,8.3,8,24.22
127,6,2,2,0,0,0,0,0,4892,0,12.1,12.8,41.15
228,2,5,1,0,0,0,0,0,4893,0,7.6,7.5,24.13
3130,4,3,2,0,0,0,0,0,4893,0,11.3,8.7,27.83
3131,4,3,3,0,0,0,0,0,4893,0,12.1,11.8,37.72
1182,6,2,1,0,0,0,0,0,4894,0,9.9,11.2,32.47
1183,5,2,2,0,0,0,0,0,4894,0,10.2,11.5,34.33
3317,4,3,3,0,0,0,0,0,4894,0,10.8,12.8,36.99
3318,5,2,4,0,0,0,0,0,4894,0,9.9,12.1,34.66
3159,9,4,1,0,0,0,0,0,4895,0,10.7,12.3,30.75
3160,6,2,2,0,0,0,0,0,4895,0,14.9,15.8,39.88
522,4,2,3,0,0,0,0,0,4895,0,13.3,13.7,35.75
1926,5,2,1,0,0,0,0,0,4896,0,8.4,8,20.86
1507,3,4,1,0,0,0,0,0,4897,0,8.5,9.5,27
1507,6,3,2,0,0,0,0,0,4897,0,11,11,32.39
1508,3,3,3,0,0,0,0,0,4897,0,10,9.5,28.73
1509,4,2,4,0,0,0,0,0,4897,0,13.2,14.4,40.48
640,6,2,1,0,0,0,0,0,4898,0,11.8,10.3,30.38
641,4,3,4,0,0,0,0,0,4898,0,9.9,8.8,24.47
538,4,3,1,0,0,0,0,0,4899,0,8,7.5,20.78
539,7,2,2,0,0,0,0,0,4899,0,8.6,8.6,23.03
540,9,3,3,0,0,0,0,0,4899,0,10.8,10.5,28.22
543,6,2,5,0,0,0,0,0,4899,0,9.5,9.4,27.32
3348,3,3,1,0,0,0,0,0,4900,0,11.1,10.8,30.74
3349,9,3,2,0,0,0,0,0,4900,0,12.1,11.5,32.79
1798,8,2,1,0,0,0,0,0,4901,0,9.5,9,23.03
1800,3,4,2,0,0,0,0,0,4901,0,10.6,9.6,25.82
3508,7,3,1,0,0,0,0,0,4902,0,6.1,7.4,20.71
3509,7,2,1,0,0,0,0,0,4903,0,7.2,6.8,19.17
1800,5,2,2,0,0,0,0,0,4903,0,5.2,6.2,18.18
1798,4,2,1,0,0,0,0,0,4904,0,6.2,6,17.52
1798,4,2,1,0,0,0,0,0,4905,0,8.8,8.2,23.53
1799,8,2,2,0,0,0,0,0,4905,0,8.4,7.5,21.34
3508,4,3,1,0,0,0,0,0,4906,0,7.3,7.2,19.81
3509,4,3,2,0,0,0,0,0,4906,0,10.3,9.5,26.66
1695,5,2,1,0,0,0,0,0,4907,0,7.1,7.7,23.14
1822,5,3,1,0,0,0,0,0,4908,0,9,8.3,24.29
1823,6,3,2,0,0,0,0,0,4908,0,12.3,11,33.11
1827,3,4,4,0,0,0,0,0,4908,0,13.8,14.1,42.23
1774,2,3,1,0,0,0,0,0,4909,0,12.2,11.1,34.25
1774,5,2,1,0,0,0,0,0,4910,0,9.2,9.2,25.47
1775,5,2,2,0,0,0,0,0,4910,0,8.5,7.6,21.23
1776,8,2,3,0,0,0,0,0,4910,0,6.5,8,21.6
855,5,2,1,0,0,0,0,0,4911,0,6.6,6.3,19.56
856,6,2,2,0,0,0,0,0,4911,0,5.9,5.9,17.91
857,5,3,3,0,0,0,0,0,4911,0,7.4,7.5,22.09
859,3,4,4,0,0,0,0,0,4911,0,8.9,8.4,25.41
859,5,3,5,0,0,0,0,0,4912,0,10,10.2,29.14
3489,6,2,1,0,0,0,0,0,4913,0,7.2,8.8,22.29
3491,7,2,3,0,0,0,0,0,4913,0,12.5,11.8,33.07
1036,3,3,4,0,0,0,0,0,4913,0,14,13,36.51
3195,6,3,1,0,0,0,0,0,4914,0,4,4.1,12.05
3196,2,3,2,0,0,0,0,0,4914,0,5.4,5.5,16.3
3197,5,2,3,0,0,0,0,0,4914,0,7.2,7.4,22.87
3198,5,2,4,0,0,0,0,0,4914,0,8.7,8.8,26.39
3199,6,2,5,0,0,0,0,0,4914,0,8.4,8.4,24.03
733,5,2,1,0,0,0,0,0,4915,0,9.1,8.5,26.04
735,4,3,3,0,0,0,0,0,4915,0,13,11.7,35.54
2636,3,2,4,0,0,0,0,0,4915,0,10.7,10,30.28
2637,5,1,5,0,0,0,0,0,4915,0,11.5,11.3,33.33
4074,5,2,2,0,0,0,0,0,4916,0,10.1,10.4,26.53
4075,8,2,3,0,0,0,0,0,4916,0,13,12.4,37.08
4075,6,2,2,0,0,0,0,0,4917,0,11.6,13.1,37.82
4076,6,3,3,0,0,0,0,0,4917,0,12.5,14.7,44.26
2141,5,2,1,0,0,0,0,0,4918,0,7.4,9.8,27.76
2142,5,2,2,0,0,0,0,0,4918,0,12.5,14.1,41.46
2143,5,2,3,0,0,0,0,0,4918,0,12.6,14.3,42.18
2144,8,3,4,0,0,0,0,0,4918,0,12,15.1,44.81
2146,2,4,5,0,0,0,0,0,4918,0,13.7,17,49.39
2169,5,2,1,0,0,0,0,0,4919,0,5.5,5.3,14.44
2170,6,3,2,0,0,0,0,0,4919,0,7.6,7.6,21.87
3341,4,3,3,0,0,0,0,0,4919,0,5.3,5.3,15.86
2169,13,2,1,0,0,0,0,0,4920,0,10.2,8.7,25.88
2171,2,5,2,0,0,0,0,0,4920,0,11.7,10.1,31.58
2334,7,2,1,0,0,0,0,0,4921,0,11,9.3,30.19
2335,5,2,2,0,0,0,0,0,4921,0,13.6,11.5,35.85
2336,7,2,3,0,0,0,0,0,4921,0,12.9,11.4,37.03
2339,7,3,5,0,0,0,0,0,4921,0,14.2,12.8,38.92
2334,4,3,1,0,0,0,0,0,4922,0,9.3,8.9,28.88
2335,4,2,2,0,0,0,0,0,4922,0,11.4,10.7,32.89
2336,6,2,3,0,0,0,0,0,4922,0,13.7,12.2,40.08
2337,5,3,4,0,0,0,0,0,4922,0,11.9,12.4,38.48
2338,6,3,5,0,0,0,0,0,4922,0,10.7,10.6,33.15
2334,7,2,1,0,0,0,0,0,4923,0,8.8,9.7,28.08
2335,4,3,2,0,0,0,0,0,4923,0,11,11.1,34.19
2336,7,2,3,0,0,0,0,0,4923,0,13.8,13.5,41.59
2337,3,3,4,0,0,0,0,0,4923,0,11.9,13.4,40.98
2338,6,2,5,0,0,0,0,0,4923,0,12.8,13.9,40.26
3877,4,2,1,0,0,0,0,0,4924,0,9.5,10.1,26.97
3878,10,2,2,0,0,0,0,0,4924,0,10.9,11.1,32.28
3869,6,2,4,0,0,0,0,0,4925,0,15.3,15.4,47.5
3925,6,2,1,0,0,0,0,0,4926,0,11.1,9.3,25.97
3926,4,3,2,0,0,0,0,0,4926,0,10.9,9.2,26.5
2759,7,2,1,0,0,0,0,0,4927,0,9.8,10.2,27.44
2760,3,3,2,0,0,0,0,0,4927,0,11.4,12,34.36
2761,5,2,3,0,0,0,0,0,4927,0,13.1,13.8,39.61
2774,4,3,1,0,0,0,0,0,4928,0,8.7,9,24.63
2775,5,3,2,0,0,0,0,0,4928,0,9.6,10.4,30.2
317,6,2,1,0,0,0,0,0,4929,0,10.1,9.1,26.6
318,5,2,2,0,0,0,0,0,4929,0,11.4,10.7,31.52
763,4,3,1,0,0,0,0,0,4930,0,5.7,5.5,16.58
764,6,2,2,0,0,0,0,0,4930,0,7.4,7.5,23
765,6,2,3,0,0,0,0,0,4930,0,6.6,7,21.6
766,5,3,4,0,0,0,0,0,4930,0,7.3,8.2,25.72
767,5,3,5,0,0,0,0,0,4930,0,8,8.8,26.92
807,3,5,1,0,0,0,0,0,4931,0,7.7,6.6,19.59
3691,4,2,1,0,0,0,0,0,4932,0,7.1,8.2,22.97
3692,5,2,2,0,0,0,0,0,4932,0,7.2,7.5,21.85
3693,8,2,3,0,0,0,0,0,4932,0,9.4,9.7,28.32
3695,6,2,5,0,0,0,0,0,4932,0,7.8,9.3,25.93
3691,6,2,1,0,0,0,0,0,4933,0,9.2,9.8,26.44
3693,4,5,2,0,0,0,0,0,4933,0,6.8,6.9,19.18
3694,3,5,3,0,0,0,0,0,4933,0,8.9,8.7,23.71
3695,10,4,4,0,0,0,0,0,4933,0,9.6,11,30.15
3693,12,2,2,0,0,0,0,0,4934,0,13.2,11.9,35.95
3695,3,5,3,0,0,0,0,0,4934,0,13.4,14.8,39.26
4018,5,4,4,0,0,0,0,0,4935,0,16.3,13.3,43
139,5,2,1,0,0,0,0,0,4936,0,10,9.1,27.16
140,5,2,2,0,0,0,0,0,4936,0,9.5,8.7,26.77
141,5,3,3,0,0,0,0,0,4936,0,8.6,7.8,23.41
142,6,3,4,0,0,0,0,0,4936,0,8.3,8,24.56
140,7,2,2,0,0,0,0,0,4937,0,9.8,9.3,29.77
141,10,3,3,0,0,0,0,0,4937,0,8.9,9.9,30.17
144,3,4,5,0,0,0,0,0,4937,0,10.4,9.9,30.96
3508,5,2,1,0,0,0,0,0,4938,0,8,9,27.43
1798,8,2,1,0,0,0,0,0,4939,0,9.6,9.9,28.98
229,3,4,2,0,0,0,0,0,4939,0,10.3,10.3,28.59
1898,10,3,3,0,0,0,0,0,4939,0,15,13.7,37.47
1900,10,3,5,0,0,0,0,0,4939,0,10.8,10.3,27.28
1169,5,3,1,0,0,0,0,0,4940,0,8.7,7.1,20.51
1170,9,3,2,0,0,0,0,0,4940,0,10.3,11.5,33.1
1172,0,5,3,0,0,0,0,0,4940,0,13.9,13.6,36.88
1172,5,3,4,0,0,0,0,0,4940,0,12,12.4,35.36
1169,4,3,1,0,0,0,0,0,4941,0,7.7,8.9,25.23
1170,10,3,2,0,0,0,0,0,4941,0,10.7,11.5,33.6
1045,2,4,1,0,0,0,0,0,4942,0,11.5,9.6,26.81
1045,6,3,2,0,0,0,0,0,4942,0,13.3,11.3,30.75
1046,5,3,3,0,0,0,0,0,4942,0,13.7,11.2,33.35
1047,5,3,4,0,0,0,0,0,4942,0,12.4,12.5,38.49
1048,4,3,5,0,0,0,0,0,4942,0,9.5,9.2,26.88
3289,10,2,1,0,0,0,0,0,4943,0,7.7,8,22.2
3293,2,4,3,0,0,0,0,0,4943,0,11.5,12.3,34.9
3289,10,2,1,0,0,0,0,0,4944,0,6.2,6.3,17.67
3291,8,5,2,0,0,0,0,0,4944,0,11.9,11.1,34.12
3292,4,5,3,0,0,0,0,0,4944,0,14.1,13.7,43.28
3293,3,5,4,0,0,0,0,0,4944,0,13,12.7,39.07
3294,14,5,5,0,0,0,0,0,4944,0,9.5,10.7,28.91
3290,9,2,1,0,0,0,0,0,4945,0,5,6.2,16.95
3291,7,2,2,0,0,0,0,0,4945,0,4.8,5.6,16.02
3292,5,3,3,0,0,0,0,0,4945,0,7.5,9.4,24.27
3293,6,3,4,0,0,0,0,0,4945,0,10.6,12.2,35.26
3360,5,2,1,0,0,0,0,0,4946,0,8,6.9,21.6
3361,6,2,2,0,0,0,0,0,4946,0,9.5,8.2,25.12
3362,12,2,3,0,0,0,0,0,4946,0,10.6,9.7,28.81
3397,6,3,1,0,0,0,0,0,4947,0,5.6,5.8,17.32
3398,4,3,2,0,0,0,0,0,4947,0,6,5.9,17.64
3399,6,3,3,0,0,0,0,0,4947,0,6.9,7.4,21.17
3278,5,2,1,0,0,0,0,0,4948,0,6.2,6.7,19.31
3279,6,2,2,0,0,0,0,0,4948,0,5.8,5.6,16.09
1676,4,3,1,0,0,0,0,0,4949,0,6.8,6.2,17.54
1677,5,2,2,0,0,0,0,0,4949,0,6.5,6.7,18.59
3980,8,2,3,0,0,0,0,0,4949,0,8.6,7.8,22.65
4486,5,3,2,0,0,0,0,0,4950,0,9.8,8.7,27.66
4487,7,3,3,0,0,0,0,0,4950,0,9.1,9.3,29.55
4488,2,4,4,0,0,0,0,0,4950,0,8.7,9.8,29.56
4488,5,2,5,0,0,0,0,0,4950,0,9.1,9.6,29.04
3176,5,2,1,0,0,0,0,0,4951,0,11.6,10.5,33.27
3177,5,2,2,0,0,0,0,0,4951,0,14.4,12.4,39.62
3178,8,2,3,0,0,0,0,0,4951,0,15.9,14.7,46.38
3179,6,3,4,0,0,0,0,0,4951,0,17,18.4,56.78
2055,4,3,1,0,0,0,0,0,4952,0,7.4,7.4,22.76
2056,5,2,2,0,0,0,0,0,4952,0,8.8,7.6,24.62
822,7,2,3,0,0,0,0,0,4952,0,10.6,10.7,34.61
817,5,2,1,0,0,0,0,0,4953,0,5.2,4.6,14.11
819,3,4,2,0,0,0,0,0,4953,0,7.3,7,21.53
817,6,3,1,0,0,0,0,0,4954,0,2.5,2.7,8.07
819,6,4,2,0,0,0,0,0,4954,0,5.3,5.9,16.63
820,6,4,3,0,0,0,0,0,4954,0,4.6,5.8,17.52
821,0,5,4,0,0,0,0,0,4954,0,5.5,6.4,18.27
828,8,2,2,0,0,0,0,0,4955,0,13.3,13.1,41.06
3377,6,3,1,0,0,0,0,0,4956,0,9.8,8.8,28.17
3378,2,3,2,0,0,0,0,0,4956,0,11.2,9.9,33.02
3379,10,2,3,0,0,0,0,0,4956,0,11.4,10.6,34.16
3381,2,5,4,0,0,0,0,0,4956,0,12.8,13,42.59
2568,6,2,1,0,0,0,0,0,4957,0,6.6,8.8,24.81
2569,5,2,2,0,0,0,0,0,4957,0,8.5,10,28.6
3775,6,2,1,0,0,0,0,0,4958,0,8.6,8.9,28.76
3777,5,2,3,0,0,0,0,0,4958,0,15.7,12.1,37.31
3785,7,2,4,0,0,0,0,0,4958,0,7.2,6.8,22.28
2092,5,2,1,0,0,0,0,0,4959,0,3.7,4.3,10.62
2092,4,2,1,0,0,0,0,0,4960,0,8.8,9.5,25.42
2093,7,2,2,0,0,0,0,0,4960,0,12.8,12.1,37.32
457,5,2,1,0,0,0,0,0,4961,0,7.7,8.3,25.49
458,8,2,2,0,0,0,0,0,4961,0,9.2,10.2,30.43
459,7,3,3,0,0,0,0,0,4961,0,10.2,11.1,31.44
420,6,2,1,0,0,0,0,0,4962,0,7.6,9,27.86
421,8,2,2,0,0,0,0,0,4962,0,8.5,9.1,27.53
423,4,4,3,0,0,0,0,0,4962,0,9.1,10.1,30.51
423,6,3,4,0,0,0,0,0,4962,0,8.2,9.6,29.7
425,2,4,5,0,0,0,0,0,4962,0,8.9,9.4,28.58
394,8,1,1,0,0,0,0,0,4963,0,4.7,5.6,15.39
1455,6,2,1,0,0,0,0,0,4964,0,7.3,8,21.51
1456,4,3,2,0,0,0,0,0,4964,0,7.9,7.9,21.6
3436,5,3,1,0,0,0,0,0,4965,0,6.8,6.4,18.2
2072,9,3,1,0,0,0,0,0,4966,0,8.4,6.8,21.77
3278,6,2,1,0,0,0,0,0,4967,0,3.1,3.6,10.74
3279,6,2,2,0,0,0,0,0,4967,0,5.5,6.4,18.73
3280,4,3,3,0,0,0,0,0,4967,0,5.8,7.6,20.71
2111,7,2,1,0,0,0,0,0,4968,0,7,7.1,21.2
2637,5,4,3,0,0,0,0,0,4968,0,12.1,10.6,32.06
2111,8,2,1,0,0,0,0,0,4969,0,9.2,8.6,26
2113,3,4,2,0,0,0,0,0,4969,0,9.6,8.9,25.68
2113,5,3,3,0,0,0,0,0,4969,0,10.3,9.5,27.1
2114,6,3,4,0,0,0,0,0,4969,0,9.9,8.9,26.66
2115,4,3,5,0,0,0,0,0,4969,0,12.9,11.4,33.06
2385,4,3,1,0,0,0,0,0,4970,0,8.9,8.5,21.51
2386,6,2,2,0,0,0,0,0,4970,0,8.5,8.2,23.04
2387,6,3,3,0,0,0,0,0,4970,0,9.2,10,27.99
2388,6,3,4,0,0,0,0,0,4970,0,9.7,12.2,33.57
667,10,1,1,0,0,0,0,0,4971,0,10.1,9,25.31
668,5,3,2,0,0,0,0,0,4971,0,13.5,11.1,33.97
669,4,3,3,0,0,0,0,0,4971,0,13.8,11.8,36.5
1528,5,2,1,0,0,0,0,0,4972,0,3.7,3.7,11.31
1529,10,2,2,0,0,0,0,0,4972,0,6.2,5.5,15.7
1099,9,2,1,0,0,0,0,0,4973,0,7.3,6.6,18.12
1100,4,3,2,0,0,0,0,0,4973,0,7.6,7.7,22.28
1101,4,3,3,0,0,0,0,0,4973,0,5.5,6.2,17.61
1102,8,3,4,0,0,0,0,0,4973,0,4.8,5.5,16.27
1528,5,2,1,0,0,0,0,0,4974,0,5.2,6.1,17.46
1529,8,2,2,0,0,0,0,0,4974,0,7.9,6.7,19.75
1530,7,1,3,0,0,0,0,0,4974,0,10.7,13.1,38.82
4357,7,4,2,0,0,0,0,0,4975,0,5.8,5.1,14.97
4410,3,5,3,0,0,0,0,0,4975,0,8,8.5,23.24
4411,2,4,4,0,0,0,0,0,4975,0,5.9,6.4,17.89
4059,7,2,1,0,0,0,0,0,4976,0,7.5,6.7,20.25
4060,4,3,2,0,0,0,0,0,4976,0,8.7,7.6,22.25
4061,7,2,3,0,0,0,0,0,4976,0,7.4,6.2,18.14
3638,6,2,1,0,0,0,0,0,4977,0,7.3,6.6,19.68
3641,5,2,3,0,0,0,0,0,4977,0,10.9,9,27.05
3597,2,5,1,0,0,0,0,0,4978,0,7.1,7.4,21.89
3598,4,4,2,0,0,0,0,0,4978,0,9.2,8.7,27.31
3598,6,3,3,0,0,0,0,0,4978,0,10,10.2,30.79
1654,11,2,1,0,0,0,0,0,4979,0,13.5,12.1,32.93
848,6,2,1,0,0,0,0,0,4980,0,10.3,10.8,31.77
849,5,2,2,0,0,0,0,0,4980,0,13.3,13.2,38.93
852,6,2,4,0,0,0,0,0,4980,0,13.3,14,43.91
848,6,2,1,0,0,0,0,0,4981,0,9.6,9.5,28.39
849,5,2,2,0,0,0,0,0,4981,0,12.8,11.4,34.6
850,5,2,3,0,0,0,0,0,4981,0,11.3,11.5,35.55
851,5,2,4,0,0,0,0,0,4981,0,11.1,11.6,36.82
852,4,3,5,0,0,0,0,0,4981,0,10.3,12.7,39.92
4137,2,3,1,0,0,0,0,0,4982,0,9.1,10.1,28.36
2802,6,2,2,0,0,0,0,0,4982,0,9.6,11.3,31.52
2803,4,3,3,0,0,0,0,0,4982,0,9.5,10.9,30.26
2804,9,3,4,0,0,0,0,0,4982,0,12.4,12.4,34.26
2806,2,5,5,0,0,0,0,0,4982,0,14.4,14.1,37.23
4137,6,2,1,0,0,0,0,0,4983,0,11.5,11.1,31.05
2802,5,2,2,0,0,0,0,0,4983,0,12.5,11.5,33.1
2803,14,2,3,0,0,0,0,0,4983,0,15.1,13.6,39.43
2804,5,3,4,0,0,0,0,0,4983,0,12.4,11.7,34.12
2123,6,2,1,0,0,0,0,0,4984,0,8.7,6.8,20.23
2124,5,2,2,0,0,0,0,0,4984,0,7.8,7.7,23.48
2125,5,3,3,0,0,0,0,0,4984,0,9.6,8.7,23.71
3921,11,2,2,0,0,0,0,0,4985,0,15.7,14.8,44.57
3923,3,4,3,0,0,0,0,0,4985,0,14.5,14,44.22
3924,4,4,4,0,0,0,0,0,4985,0,14.2,13.6,42.61
3924,3,3,5,0,0,0,0,0,4985,0,13.3,12.7,38.02
2202,5,2,1,0,0,0,0,0,4986,0,8.3,11.2,31.91
2203,4,3,2,0,0,0,0,0,4986,0,9.4,10.8,31.71
2839,5,3,3,0,0,0,0,0,4986,0,13.5,13.1,41.42
2840,7,3,4,0,0,0,0,0,4986,0,12.2,13.3,39.37
2179,5,2,2,0,0,0,0,0,4987,0,5.8,5.7,15.64
2180,5,2,3,0,0,0,0,0,4987,0,6.4,6,17.62
1676,6,2,1,0,0,0,0,0,4988,0,10.3,9.8,32.62
1677,5,3,2,0,0,0,0,0,4988,0,12.2,12.9,41.62
1678,5,3,3,0,0,0,0,0,4988,0,12.2,14.2,45.03
1679,5,3,4,0,0,0,0,0,4988,0,9.8,11,32.94
1681,4,3,5,0,0,0,0,0,4988,0,12.5,14.4,46.8
2014,6,1,1,0,0,0,0,0,4989,0,10.2,9.9,24.91
2015,4,2,2,0,0,0,0,0,4989,0,8.8,9.1,22.53
2018,5,2,4,0,0,0,0,0,4989,0,15.8,16.8,41.37
2019,8,2,5,0,0,0,0,0,4989,0,12.7,13.2,35.99
672,7,2,1,0,0,0,0,0,4990,0,6.3,5.9,17.8
2602,8,2,3,0,0,0,0,0,4990,0,6,6.3,19.48
3258,4,3,4,0,0,0,0,0,4990,0,10.5,11.2,33.61
208,6,2,1,0,0,0,0,0,4991,0,10.6,9.9,30.14
209,6,2,2,0,0,0,0,0,4991,0,10.4,9.9,29.41
2965,5,3,1,0,0,0,0,0,4992,0,3.7,5.3,14.77
2967,7,4,2,0,0,0,0,0,4992,0,8.7,11.2,30.28
2964,4,3,1,0,0,0,0,0,4993,0,6.1,5.9,18.4
2965,8,2,2,0,0,0,0,0,4993,0,3.1,3.4,10.81
2902,5,4,1,0,0,0,0,0,4994,0,6.4,7.3,18.47
2903,6,1,2,0,0,0,0,0,4994,0,8.2,8.8,21.88
2904,5,2,3,0,0,0,0,0,4994,0,8.6,9.6,23.66
2893,4,2,1,0,0,0,0,0,4995,0,5.7,6,16.61
3003,8,2,1,0,0,0,0,0,4996,0,4.2,4.6,13.16
3005,2,4,2,0,0,0,0,0,4996,0,5.9,6.5,18.54
3651,6,2,3,0,0,0,0,0,4996,0,8.6,7.7,22.96
1958,5,2,4,0,0,0,0,0,4996,0,9,9.2,24.76
3003,5,2,1,0,0,0,0,0,4997,0,5.5,5.7,16.18
3004,8,2,2,0,0,0,0,0,4997,0,7.5,8,22.18
3005,5,3,3,0,0,0,0,0,4997,0,9.6,7.4,23.92
4296,3,4,4,0,0,0,0,0,4997,0,10,10.6,32.59
2214,4,3,5,0,0,0,0,0,4997,0,12.4,13.1,38.01
2946,4,4,1,0,0,0,0,0,4998,0,10.8,8.9,25.62
2948,8,3,3,0,0,0,0,0,4998,0,13,11.7,35.09
2950,4,4,4,0,0,0,0,0,4998,0,12.8,10.9,33.4
259,2,4,1,0,0,0,0,0,4999,0,11.8,10.4,28.13
259,6,3,2,0,0,0,0,0,4999,0,12.6,11.8,34.04
3024,6,2,1,0,0,0,0,0,5000,0,8.2,9.5,25.48
3025,9,2,2,0,0,0,0,0,5000,0,10.4,10.5,29.78
3024,5,2,1,0,0,0,0,0,5001,0,9.1,9.1,24.99
3025,5,2,2,0,0,0,0,0,5001,0,8.8,8.6,25.59
3026,7,2,3,0,0,0,0,0,5001,0,9.1,9.8,28.85
2345,12,3,1,0,0,0,0,0,5002,0,7.6,6.7,21.74
2141,6,2,1,0,0,0,0,0,5003,0,7.4,8.1,23.84
2142,5,3,2,0,0,0,0,0,5003,0,9.5,9.9,29.83
2143,4,3,3,0,0,0,0,0,5003,0,9.6,10.8,33.17
2144,6,3,4,0,0,0,0,0,5003,0,9.7,10.9,33.77
2145,4,3,5,0,0,0,0,0,5003,0,8.4,9.9,29.8
3876,4,2,1,0,0,0,0,0,5004,0,9.5,9.2,27.7
3877,5,2,2,0,0,0,0,0,5004,0,9.2,8.6,24.84
78,4,3,1,0,0,0,0,0,5005,0,4.5,4,11.32
79,5,2,2,0,0,0,0,0,5005,0,5.3,4.9,14.9
80,4,2,3,0,0,0,0,0,5005,0,4.1,4.1,13.21
3629,7,2,3,0,0,0,0,0,5006,0,10.1,9.4,28
2664,5,3,4,0,0,0,0,0,5006,0,10.9,10.8,30.21
3627,7,3,1,0,0,0,0,0,5007,0,9.4,8.6,24.6
3586,4,4,2,0,0,0,0,0,5007,0,12.1,13.3,34.85
1604,6,2,3,0,0,0,0,0,5008,0,13.6,13.8,40
2702,6,2,1,0,0,0,0,0,5009,0,9.1,9,25.14
2703,5,3,2,0,0,0,0,0,5009,0,8.7,7.1,21.99
2704,4,3,3,0,0,0,0,0,5009,0,9.3,8.6,25.67
2661,3,3,2,0,0,0,0,0,5010,0,9.5,9.3,25.68
632,7,2,1,0,0,0,0,0,5011,0,7.4,6.9,22.39
633,5,3,2,0,0,0,0,0,5011,0,8.3,6.9,21.93
4449,6,1,1,0,0,0,0,0,5012,0,8.9,7.8,19.62
2003,5,2,2,0,0,0,0,0,5012,0,9,8.2,21.48
2004,6,2,3,0,0,0,0,0,5012,0,12.3,11.2,29.31
530,7,2,2,0,0,0,0,0,5013,0,11,9.3,26.52
