Herd-Year-Classifier,Age_class_at_first_calving,Class_of_days_in_milk,Animal,Front_muscularity,Udder,Thorax_depth,Thinness,Fore_udder_attach,Rear_udder_attach,Udder_width
4333,2,4,15901,4,3,4,3,2,3,3
4334,5,5,15270,3,2,3,3,2,2,2
4334,3,5,15800,3,3,3,4,2,4,4
4342,4,6,15281,4,2,4,3,3,3,3
4342,3,6,15282,4,2,4,3,4,2,2
4342,3,6,15689,4,3,4,3,3,4,3
4342,5,4,15690,4,3,4,3,3,3,3
4342,4,5,15691,3,3,3,3,3,3,3
4288,6,4,15174,3,3,4,5,3,3,3
4288,5,5,15175,3,2,3,4,2,2,2
4350,4,6,15132,3,2,3,3,2,3,2
4350,4,6,15562,4,5,3,4,4,4,4
4484,5,5,15028,4,2,4,5,2,3,2
4484,5,4,15349,3,4,4,4,4,3,2
4486,5,5,15181,2,3,2,4,3,3,3
4486,2,5,15869,3,3,3,4,3,3,3
4486,2,5,15870,3,2,3,4,2,2,2
4487,9,5,14771,3,3,3,4,3,3,3
4487,4,5,15570,3,2,3,4,2,2,2
4488,5,6,15176,2,2,2,4,1,2,2
4488,4,5,15402,3,2,3,2,2,2,2
4488,4,6,15403,3,2,3,1,2,2,2
4488,3,5,15742,2,2,2,4,2,2,2
4488,2,6,15744,3,2,2,4,2,2,2
4511,4,6,15546,4,3,3,3,3,3,2
4511,3,6,15692,4,2,3,3,1,2,2
4515,5,5,15147,3,3,2,3,4,2,2
4515,5,5,15297,1,1,1,1,1,1,1
4560,9,6,14618,4,3,5,4,3,3,3
4560,3,5,15740,4,3,4,2,3,3,3
4575,4,5,15496,3,3,3,4,3,3,3
4575,2,5,15865,3,3,3,4,3,3,3
4268,4,5,14868,3,2,3,4,2,2,1
4268,3,5,14869,3,2,3,5,2,2,3
4338,7,4,15007,4,1,4,5,1,2,1
4338,5,5,15314,3,2,3,4,2,3,2
4339,5,6,14865,4,2,3,4,1,2,1
4339,4,6,15312,4,2,4,4,2,2,3
4339,3,6,15442,4,2,3,4,3,3,2
4341,5,5,15309,4,3,3,4,3,3,2
4341,5,3,15782,4,3,4,4,2,3,2
4390,3,4,15063,3,3,4,3,4,3,2
4390,6,2,15606,5,1,4,3,2,3,2
4432,7,4,14943,3,3,3,3,4,3,3
4432,4,6,15461,3,3,3,3,4,2,3
4432,4,5,15539,4,4,4,3,3,3,3
4438,4,5,15494,4,4,3,4,4,4,3
4438,2,6,15868,4,3,2,3,3,3,3
4458,7,3,15096,4,4,4,3,3,3,2
4458,6,4,15107,3,2,4,4,2,2,2
4458,6,4,15108,3,3,3,4,3,3,3
4458,5,5,15335,5,3,3,3,2,2,2
4458,4,5,15361,3,4,4,4,2,3,2
4458,3,5,15644,4,4,4,2,3,3,3
4459,5,5,14866,4,1,4,2,1,1,1
4459,7,4,14876,3,3,3,4,3,3,3
4459,5,6,14877,3,3,3,4,3,3,3
4459,6,5,14878,4,3,3,2,3,3,3
4520,8,6,14819,3,3,3,4,2,2,3
4520,7,5,14977,3,3,2,4,1,3,4
4520,4,6,15268,3,4,4,3,4,4,4
4520,4,6,15269,2,4,3,4,4,4,4
4520,5,4,15508,3,3,3,4,2,2,3
4567,5,6,14940,3,3,3,3,3,3,3
4567,5,6,14947,4,4,4,3,3,3,3
4276,4,5,15330,4,3,3,3,3,3,4
4276,5,5,15331,4,3,3,3,3,3,4
4276,2,5,15643,3,2,3,4,2,2,3
4363,5,6,15041,3,2,3,3,3,2,2
4363,5,6,15042,3,3,3,3,2,3,3
4363,7,3,15054,5,3,4,3,3,4,3
4363,5,5,15499,2,2,2,2,1,2,2
4363,4,6,15500,3,2,3,3,1,2,2
4405,7,4,15146,4,4,3,3,3,4,4
4405,3,5,15714,3,3,3,3,4,3,3
4526,9,4,14738,4,5,4,4,4,4,4
4526,4,5,15429,4,4,3,4,3,3,4
4526,3,6,15587,4,3,4,4,3,2,3
4280,5,6,14879,3,3,3,4,2,2,2
4280,6,5,14979,4,3,4,2,3,3,2
4285,7,4,15119,3,3,3,4,3,3,2
4285,4,5,15528,3,4,3,3,5,3,3
4289,8,2,14851,3,4,4,4,4,4,4
4289,5,5,15032,5,3,5,3,3,3,3
4289,8,1,15033,4,4,4,2,3,3,3
4289,4,5,15568,5,2,5,2,2,2,2
4289,2,6,15745,4,4,4,4,3,3,3
4274,5,6,15154,3,3,3,4,2,3,2
4274,7,3,15388,3,3,3,3,2,2,2
4274,3,3,15850,3,3,3,3,2,3,2
4512,7,4,15150,4,3,3,3,2,3,3
4512,4,5,15293,4,3,4,3,3,3,3
4512,4,5,15559,4,3,4,4,3,3,2
4512,5,4,15711,4,3,3,3,4,4,3
4513,5,5,14922,5,3,4,4,3,3,4
4513,6,5,15155,4,3,4,3,4,3,3
4513,4,5,15295,4,4,3,3,4,3,2
4513,5,5,15296,4,2,3,4,3,2,2
4513,3,6,15561,5,3,4,3,2,3,3
4513,2,6,15701,5,2,3,3,2,2,2
4514,6,5,14918,3,2,3,3,2,2,3
4514,4,5,15545,3,3,3,3,2,3,4
4516,5,6,15148,4,2,3,3,2,2,2
4516,5,5,15149,3,3,4,3,3,3,3
4516,5,5,15294,3,3,3,3,3,2,3
4516,3,6,15560,4,3,4,3,3,3,3
4516,3,6,15702,3,3,2,3,3,3,3
4516,2,6,15841,4,3,3,3,2,2,3
4269,5,6,14919,4,3,4,3,3,3,3
4269,4,6,15153,4,3,4,3,4,3,3
4286,6,5,15241,2,2,3,4,2,2,1
4286,5,5,15262,2,3,3,4,3,2,3
4286,6,3,15591,4,2,3,4,4,1,1
4286,4,5,15670,3,3,3,4,2,3,2
4312,9,6,14431,4,4,4,4,3,4,3
4312,5,5,15283,4,3,4,4,3,3,3
4312,6,4,15284,3,4,4,4,4,4,4
4369,5,6,14850,4,2,4,4,3,2,2
4369,5,6,14903,4,1,4,4,2,2,2
4375,4,5,15700,4,3,4,3,3,3,3
4375,3,5,15716,2,2,3,3,3,2,2
4376,5,5,15151,3,3,3,3,4,3,3
4376,5,5,15298,4,3,4,3,3,3,3
4376,5,5,15299,4,3,4,3,2,2,2
4376,4,5,15547,4,4,4,3,3,2,3
4376,5,5,15548,4,3,3,3,3,3,3
4376,4,5,15549,3,2,3,3,2,3,3
4376,6,4,15550,4,3,4,4,4,3,3
4376,5,5,15551,4,3,4,4,4,2,3
4376,5,4,15693,4,2,4,4,2,2,2
4376,4,6,15694,4,2,4,3,1,2,2
4376,4,6,15695,3,3,3,3,3,4,3
4376,2,5,15848,4,3,4,3,3,3,2
4315,9,6,14198,5,3,5,4,3,3,3
4315,4,6,15288,3,2,3,4,1,2,3
4315,6,5,15289,4,2,4,3,1,3,3
4315,5,5,15290,5,2,5,4,2,4,4
4315,4,6,15291,4,3,4,3,3,2,3
4315,4,6,15292,4,3,4,3,3,3,3
4315,4,6,15537,4,3,4,3,3,4,4
4315,3,5,15713,4,3,5,3,3,3,2
4343,6,4,15536,4,3,3,3,3,3,3
4343,4,5,15712,4,4,4,3,4,3,3
4508,4,6,15502,3,2,3,3,3,3,3
4508,5,4,15503,4,4,4,3,4,3,4
4508,4,5,15504,4,3,3,3,3,4,4
4508,4,6,15505,4,3,3,3,3,3,3
4509,5,5,15053,4,4,4,3,3,3,3
4509,3,5,15736,4,3,4,3,3,3,3
4510,8,5,15125,3,3,3,3,2,3,4
4510,5,5,15385,4,3,4,3,3,3,2
4510,4,6,15386,2,2,3,3,1,3,2
4377,4,5,15552,4,2,3,3,2,3,3
4377,4,5,15553,4,3,3,2,4,3,3
4494,9,6,14602,2,2,2,2,2,2,3
4494,3,6,15629,2,2,3,2,2,2,3
4517,6,5,14920,4,3,3,3,2,2,2
4517,5,6,14923,4,3,4,3,3,2,2
4517,3,6,15554,4,3,4,2,3,2,2
4517,4,4,15715,3,3,3,3,2,3,3
4521,6,5,14975,4,5,5,4,5,4,4
4521,5,6,14976,4,4,4,3,3,3,4
4521,5,5,14986,5,3,5,3,4,3,3
4521,4,6,15003,4,3,4,4,3,3,4
4521,4,5,15621,4,3,3,4,4,3,3
4559,7,3,15472,3,3,3,2,2,2,2
4559,6,4,15473,4,3,3,3,3,2,3
4559,5,4,15663,3,3,3,3,2,2,3
4559,5,5,15664,3,2,2,2,4,2,2
4559,5,4,15860,4,3,4,2,3,3,3
4454,9,6,14325,3,4,3,3,3,4,4
4454,7,4,14875,5,3,5,3,3,2,2
4454,5,7,14881,5,2,5,3,1,2,2
4454,3,6,15356,3,3,4,4,3,4,4
4454,3,6,15627,3,3,3,5,3,3,2
4454,2,7,15628,4,3,5,3,3,4,3
4530,5,4,15585,4,3,3,3,3,3,3
4530,4,5,15748,4,2,4,3,1,2,2
4534,5,6,15001,3,3,3,3,4,3,3
4534,4,6,15463,3,3,4,4,3,3,3
4303,6,4,15092,2,3,3,4,4,3,3
4303,5,5,15264,3,3,4,3,3,4,4
4303,3,6,15636,4,4,3,4,4,3,3
4305,5,6,14843,3,3,2,3,2,3,3
4305,4,6,15392,2,3,2,4,3,2,3
4307,8,3,15019,3,2,3,3,3,2,2
4307,7,3,15538,3,3,3,4,3,3,2
4344,9,6,14619,4,3,4,3,3,3,2
4344,8,6,14792,4,3,4,3,3,3,3
4344,8,3,15139,2,3,2,3,1,2,2
4433,5,6,14946,3,4,4,3,4,4,3
4433,3,6,15493,3,3,3,4,2,3,3
4433,3,6,15673,3,3,3,4,4,3,2
4507,4,7,15052,3,2,2,4,1,2,1
4507,5,6,15541,3,3,3,3,3,3,3
4387,8,2,14958,3,3,4,4,3,3,3
4387,5,3,15906,3,3,3,5,2,3,3
4752,4,3,16483,4,3,3,4,2,2,2
4752,2,3,16618,3,4,4,4,4,3,4
4760,9,4,15177,4,3,4,4,4,3,3
4760,4,4,15980,4,2,3,4,3,3,3
4760,5,2,16169,5,2,4,5,2,3,2
4760,5,2,16441,4,2,3,4,4,2,2
4772,9,3,15569,3,2,3,3,3,2,3
4772,9,3,15743,3,2,3,4,2,2,2
4772,4,3,16162,3,2,3,4,2,2,2
4772,5,3,16163,2,2,3,4,3,2,3
4772,4,3,16358,2,2,3,4,2,2,2
4846,5,3,16159,2,2,2,4,2,2,2
4846,5,3,16160,3,2,3,4,2,2,2
4846,5,3,16161,2,3,4,2,3,3,2
4847,4,3,16337,4,3,3,1,2,3,3
4847,4,3,16481,4,3,3,2,2,3,5
4751,7,1,16243,3,3,4,4,3,4,3
4751,5,2,16517,3,2,4,4,2,2,2
4753,6,2,16482,4,1,3,4,2,1,2
4753,5,2,16487,4,2,4,4,2,3,2
4753,3,1,16812,3,2,3,4,2,3,2
4759,9,3,15064,4,3,3,3,2,3,2
4759,5,3,15981,3,2,3,4,2,3,2
4759,5,3,16244,3,2,3,4,2,4,3
4694,8,3,15900,3,3,3,5,2,3,2
4694,4,4,16070,4,2,4,4,2,2,2
4694,5,3,16071,5,2,4,4,2,2,2
4694,5,3,16072,4,3,4,5,3,3,2
4694,3,3,16606,5,4,5,5,4,3,2
4694,2,3,16739,3,4,4,4,3,3,3
4695,6,3,16073,4,2,4,5,3,3,2
4695,6,1,16075,4,4,4,5,4,4,3
4695,5,3,16076,5,3,4,4,3,3,2
4695,4,3,16442,4,3,4,5,3,3,3
4695,3,3,16605,3,2,4,3,3,3,2
4817,3,3,16658,3,3,3,3,3,4,4
4817,5,1,16659,3,3,5,4,4,2,3
4630,5,3,15920,2,2,1,3,2,2,2
4630,4,3,16543,3,2,3,4,2,2,2
4631,4,3,16381,3,3,3,4,2,3,3
4631,4,3,16382,3,1,3,4,1,1,1
4686,6,4,15066,4,2,4,4,2,2,3
4686,8,7,15223,5,2,4,5,2,2,2
4686,3,5,15919,4,2,4,5,2,2,2
4686,3,5,16093,5,3,4,4,3,3,2
4686,4,3,16121,4,2,3,4,2,2,3
4686,5,3,16239,3,2,3,3,2,2,2
4686,2,5,16748,3,2,3,3,1,1,2
4686,2,3,16764,3,2,3,4,2,2,2
4687,6,3,15918,3,1,3,2,1,1,1
4687,4,4,16120,5,2,4,3,2,1,2
4687,4,3,16377,3,2,3,2,2,2,1
4687,2,4,16741,4,1,4,2,1,1,2
4687,2,3,16742,3,2,3,4,2,2,2
4709,5,3,15982,4,3,3,2,2,2,2
4709,5,3,16103,3,2,4,2,3,2,2
4678,4,4,16269,3,3,3,3,3,2,3
4678,3,4,16587,3,2,3,3,2,2,2
4761,4,4,16074,3,2,3,4,2,3,2
4761,4,4,16273,4,2,4,4,2,3,2
4584,9,3,15862,3,2,2,4,2,2,2
4584,6,3,16105,3,2,2,4,2,2,2
4584,5,3,16378,2,2,2,2,2,2,2
4584,5,3,16379,2,2,2,4,2,3,2
4584,5,3,16380,3,2,2,3,2,2,2
4584,3,3,16601,2,2,2,2,2,2,2
4632,5,3,16094,3,2,3,4,2,2,3
4632,5,3,16383,4,3,4,4,3,3,3
4632,3,3,16590,3,1,3,4,1,1,1
4632,4,3,16591,1,1,1,4,2,1,1
4634,5,3,16125,4,3,4,3,3,2,3
4634,3,4,16581,4,1,3,4,1,1,1
4634,2,4,16749,3,2,3,4,2,2,3
4634,3,3,16750,2,2,3,4,2,2,2
4689,5,4,16104,3,1,3,4,1,1,1
4689,2,4,16763,2,1,2,4,1,1,1
4692,4,4,16059,3,2,4,4,1,2,2
4692,4,4,16109,3,2,3,4,2,2,2
4692,3,4,16494,3,1,3,4,1,1,1
4693,6,3,16057,3,2,2,3,3,2,2
4693,7,2,16058,2,1,2,3,1,1,1
4693,7,1,16376,3,2,3,4,2,3,3
4693,5,2,16493,4,3,3,4,3,3,3
4693,2,3,16800,3,3,3,3,3,3,3
4710,4,7,15873,5,2,3,3,2,2,2
4710,5,3,15991,2,3,3,2,3,2,2
4710,5,2,16655,4,2,3,2,2,2,2
4586,5,3,16157,3,2,3,4,1,3,3
4586,3,3,16731,2,3,3,3,3,3,3
4629,4,4,16112,3,1,3,5,1,1,1
4629,5,4,16113,2,2,2,4,2,2,2
4629,3,4,16747,2,2,3,2,2,2,2
4669,6,3,15970,3,2,4,2,1,1,2
4669,5,1,16777,3,2,3,2,2,1,1
4617,7,1,16069,3,4,3,4,3,4,4
4617,6,2,16455,4,3,3,3,3,3,2
4617,4,4,16639,2,3,3,4,4,3,2
4618,5,3,16457,4,4,3,4,4,3,4
4618,3,4,16598,4,4,4,3,3,4,4
4618,3,4,16649,4,4,3,4,3,4,4
4618,3,3,16783,4,3,3,3,4,3,3
4839,5,3,16207,3,3,3,4,2,4,3
4711,6,3,15931,5,3,3,2,2,3,3
4711,4,4,16241,5,3,4,3,2,2,2
4711,4,4,16478,4,4,4,3,3,3,4
4711,4,4,16479,3,3,3,3,3,2,2
4711,5,3,16480,3,3,3,3,3,2,2
4711,2,4,16775,4,3,4,3,3,3,4
4815,4,4,16430,5,3,3,4,2,2,2
4815,3,4,16555,3,3,2,5,3,2,2
4815,3,4,16704,3,3,4,3,3,2,2
4815,2,3,16717,3,4,4,4,4,3,4
4622,6,4,15963,3,2,3,3,2,1,2
4622,5,4,15964,2,3,3,3,3,3,3
4644,5,4,16081,2,2,3,4,2,2,3
4644,5,4,16082,1,1,1,3,2,2,2
4644,4,4,16220,3,2,2,2,1,2,2
4644,5,3,16221,3,1,2,1,1,1,1
4644,4,3,16634,3,2,2,4,3,2,3
4737,5,4,16078,3,2,3,4,2,2,2
4737,4,4,16225,2,2,3,4,2,2,2
4737,5,3,16459,3,3,3,3,2,3,3
4737,2,4,16650,3,1,3,4,2,1,1
4819,7,2,15995,3,2,1,2,2,1,1
4819,6,2,15996,4,3,3,2,2,2,2
4819,3,3,16774,1,3,1,3,2,2,2
4819,2,2,16813,2,3,3,3,3,2,2
4819,2,3,16814,3,3,2,2,2,2,2
4825,9,4,15719,4,2,3,3,3,2,2
4825,4,4,16449,3,2,3,3,2,2,2
4825,5,2,16463,5,3,5,1,2,3,2
4825,3,4,16711,3,3,4,3,3,2,3
4826,5,4,15975,2,2,2,2,2,2,2
4826,5,3,16083,1,2,2,2,1,2,2
4826,6,2,16084,4,2,3,3,2,2,2
4827,5,3,15976,3,2,3,4,2,2,2
4827,5,4,16214,3,2,3,2,2,2,2
4827,4,3,16778,3,1,2,4,1,1,2
4827,2,2,16785,2,2,2,2,2,2,2
4828,5,3,16085,4,2,4,3,2,2,2
4828,3,4,16635,2,2,2,4,2,2,2
4829,5,3,15977,1,1,2,3,1,1,1
4829,5,3,16444,2,1,2,2,1,1,1
4830,4,4,16217,4,3,5,3,3,2,3
4830,3,3,16653,3,3,2,3,3,2,3
4831,9,3,15729,2,2,2,3,3,2,2
4831,5,4,16079,3,2,3,4,2,1,2
4831,4,4,16289,3,2,3,4,2,2,2
4831,4,4,16290,3,2,3,3,1,2,2
4831,4,4,16461,4,2,4,4,2,1,2
4831,5,3,16462,3,3,3,4,3,2,3
4719,5,3,15962,3,2,3,4,2,2,2
4719,5,3,16060,4,2,4,5,2,3,2
4738,9,4,15683,2,3,3,4,3,3,3
4738,7,2,16218,3,2,3,4,2,2,2
4738,7,1,16446,1,1,2,3,1,1,1
4739,5,4,16077,2,2,2,3,2,2,2
4739,3,4,16645,2,3,4,4,3,3,3
4740,4,5,15968,3,1,3,3,1,1,1
4740,3,5,16222,2,1,2,4,1,1,1
4740,3,5,16223,3,1,3,2,1,1,1
4740,4,5,16224,2,1,2,4,1,1,1
4740,2,5,16642,3,1,2,2,1,1,1
4769,5,5,15959,4,2,3,4,2,4,2
4769,4,4,16490,4,2,4,4,2,3,2
4769,4,4,16491,4,2,3,4,3,3,2
4783,5,4,15973,4,2,4,4,2,2,2
4783,4,4,15974,3,2,3,4,2,2,2
4783,4,4,16215,3,2,3,3,2,2,2
4783,4,4,16216,3,2,4,4,2,2,2
4783,4,4,16633,3,3,3,3,2,3,3
4783,2,4,16782,2,3,3,3,3,3,3
4803,5,3,16526,4,3,3,2,3,2,3
4818,5,3,16477,3,2,2,3,2,2,2
4818,4,3,16518,5,4,5,4,4,2,2
4616,6,3,16091,4,4,3,3,3,4,3
4616,4,4,16092,3,4,3,4,4,3,3
4616,3,4,16637,3,3,3,4,3,3,3
4616,3,4,16638,3,5,3,5,4,5,4
4619,5,4,16011,3,2,3,3,2,2,2
4619,5,3,16254,3,1,3,4,2,1,1
4621,5,4,16015,2,2,3,3,2,2,2
4621,5,4,16016,4,2,3,4,2,2,2
4621,5,4,16017,4,1,4,3,2,1,1
4621,5,4,16328,3,3,3,3,2,2,2
4624,4,4,16258,4,3,4,5,3,2,2
4624,4,4,16341,4,2,4,3,2,2,2
4625,5,4,16260,3,2,2,4,3,2,2
4625,4,4,16261,3,3,3,4,2,3,3
4625,5,3,16340,4,3,3,3,3,3,3
4627,5,4,16010,4,2,4,3,2,2,2
4627,5,3,16253,2,1,2,4,1,1,1
4670,9,4,15810,4,1,4,3,1,1,1
4670,8,4,15815,4,1,4,2,1,1,1
4670,5,4,16212,3,2,3,4,2,2,1
4670,5,3,16213,3,2,3,2,2,1,1
4670,3,4,16640,3,2,3,3,2,2,2
4670,3,4,16641,3,2,3,4,2,2,2
4670,3,3,16651,2,2,3,3,2,2,2
4671,8,4,15884,3,1,3,3,2,1,1
4671,6,3,16008,3,1,3,2,1,1,1
4671,5,3,16009,3,2,2,2,2,2,1
4671,5,4,16158,3,1,3,3,1,1,1
4671,7,1,16299,3,1,3,2,1,1,1
4671,4,4,16403,3,1,3,3,1,1,1
4671,4,3,16426,3,1,2,3,1,1,1
4671,3,3,16669,2,2,4,2,2,2,2
4813,5,4,16416,4,4,4,3,4,3,3
4813,4,4,16431,3,4,4,4,5,4,4
4813,4,4,16432,4,4,3,3,4,4,3
4813,4,4,16433,3,5,4,4,5,5,3
4813,5,3,16434,4,4,3,3,3,4,4
4813,5,3,16435,3,4,3,4,3,4,4
4813,5,3,16437,2,5,3,4,4,5,4
4813,4,4,16438,4,3,4,2,3,3,3
4813,4,3,16697,4,3,3,4,3,3,3
4813,6,2,16698,3,4,3,4,4,3,3
4813,3,4,16723,3,5,3,5,4,5,5
4813,2,3,16724,3,4,3,4,3,4,3
4813,2,4,16725,3,5,4,4,5,5,4
4813,3,3,16726,3,5,3,5,4,5,5
4813,3,3,16727,3,5,4,3,5,4,4
4832,4,4,16252,3,3,3,4,3,3,3
4832,3,4,16672,4,2,4,3,2,2,2
4832,2,3,16686,3,1,3,3,1,1,1
4832,2,4,16687,2,2,3,4,2,2,2
4832,2,4,16688,3,2,2,4,2,2,2
4587,5,4,15969,3,1,3,4,1,1,1
4587,5,3,16184,3,2,3,4,2,1,2
4599,4,4,16296,3,1,2,2,1,1,1
4599,5,3,16297,2,2,3,4,2,2,2
4599,3,4,16615,4,1,3,3,1,1,1
4609,5,4,16029,3,1,3,3,1,1,1
4609,4,4,16313,2,3,3,4,2,3,3
4609,4,4,16314,3,2,3,3,2,2,2
4611,7,2,16192,5,1,4,3,1,1,1
4611,4,4,16193,3,1,3,4,1,1,1
4611,4,4,16318,2,1,2,2,1,1,1
4611,3,4,16616,2,2,2,2,2,1,2
4614,5,4,16175,2,1,3,3,1,1,1
4614,4,4,16176,3,1,3,2,1,1,1
4614,6,3,16177,3,2,3,3,2,2,2
4614,5,3,16178,2,3,2,1,3,3,2
4614,4,4,16308,3,2,3,4,2,2,3
4614,4,4,16309,2,2,3,4,2,2,2
4614,5,2,16310,2,2,3,4,2,1,2
4614,5,3,16311,3,2,2,3,2,2,2
4614,5,3,16312,2,2,2,3,2,2,1
4620,5,4,16259,3,2,3,3,2,1,2
4620,3,4,16674,4,3,4,3,3,3,3
4626,8,4,15845,4,1,5,3,1,1,1
4626,5,4,16255,2,2,3,3,2,3,2
4626,6,2,16256,3,2,3,2,1,2,2
4626,4,4,16257,3,3,3,4,2,3,2
4626,5,3,16342,4,2,4,3,2,2,2
4628,8,4,15889,2,2,4,3,2,2,2
4628,5,4,16329,3,3,3,3,3,3,3
4668,5,3,16236,4,2,4,4,2,2,2
4668,4,4,16327,4,1,2,4,1,1,1
4668,4,4,16523,3,3,3,4,3,3,3
4672,5,4,16038,5,1,4,3,1,1,1
4672,4,4,16447,4,1,4,4,1,1,1
4749,6,3,15830,3,1,3,3,1,1,1
4749,5,4,16171,4,2,3,4,2,2,2
4749,7,2,16172,3,1,3,3,2,1,1
4749,6,3,16188,3,3,4,2,3,2,3
4749,6,3,16189,4,2,3,3,2,2,2
4749,5,2,16324,2,1,3,3,1,1,1
4805,6,4,15892,3,1,3,3,1,2,2
4805,6,3,15893,2,2,2,3,3,2,1
4805,5,4,15894,3,1,3,4,1,1,1
4805,4,5,16135,4,2,3,4,3,3,2
4805,2,5,16716,3,2,3,4,2,2,3
4805,1,5,16810,1,1,2,5,1,1,2
4806,7,2,15945,4,3,4,3,4,3,3
4806,5,4,15956,4,3,3,5,4,4,3
4806,4,4,15957,2,4,3,3,2,4,4
4806,4,4,16401,4,3,4,3,3,4,3
4806,3,4,16546,3,5,4,4,4,5,5
4806,4,4,16547,4,3,3,3,3,4,4
4806,3,4,16701,3,3,3,3,2,3,3
4600,4,4,16039,3,1,3,4,1,1,1
4600,5,3,16298,2,2,2,3,2,1,2
4602,6,3,15925,3,2,3,3,2,2,2
4602,6,3,15926,4,2,4,3,3,2,2
4603,9,4,15368,2,1,3,3,1,1,1
4603,6,3,16025,2,2,2,2,2,2,2
4604,4,4,16191,3,1,3,2,1,1,1
4604,2,4,16791,3,1,3,2,1,1,2
4605,5,4,16024,2,2,2,3,2,2,1
4605,4,4,16201,2,1,1,3,1,1,1
4605,3,4,16620,3,1,2,2,1,1,1
4605,2,4,16627,3,1,4,4,1,1,1
4606,6,3,15829,4,2,3,3,2,2,2
4606,4,4,16197,4,1,4,3,1,1,1
4606,3,4,16522,4,2,4,3,1,2,2
4606,5,3,16588,4,1,4,3,1,1,1
4606,3,4,16609,4,1,3,3,1,1,1
4606,4,3,16610,4,3,4,3,3,3,3
4606,5,3,16611,3,2,4,4,2,1,2
4606,2,3,16792,4,2,4,4,2,2,2
4610,4,4,16031,5,2,4,3,2,1,2
4610,4,4,16190,4,2,4,4,2,2,2
4615,9,4,15619,4,3,3,3,3,3,3
4718,8,7,15514,3,2,2,5,2,2,2
4733,5,4,15917,4,2,4,3,2,2,2
4733,5,4,16062,2,2,1,2,2,2,3
4733,4,3,16536,4,3,2,3,3,3,5
4801,9,5,15752,3,4,4,4,3,4,4
4801,9,4,15753,3,5,3,4,5,5,4
4801,8,2,15914,4,3,3,4,3,2,3
4801,4,4,16402,3,1,4,3,1,1,1
4801,5,4,16404,3,2,4,3,3,1,2
4801,5,4,16405,3,2,3,3,1,2,2
4801,4,4,16425,4,1,3,3,1,1,1
4801,4,4,16429,4,2,3,3,2,3,4
4801,3,4,16545,4,3,4,3,2,3,3
4807,4,4,16530,3,3,4,3,4,3,2
4811,9,3,15771,5,3,4,3,3,2,2
4811,4,3,16531,4,3,3,4,4,2,2
4811,6,2,16532,5,2,4,3,3,2,2
4811,6,2,16533,5,3,4,3,4,3,3
4811,4,3,16714,4,2,4,4,3,4,4
4652,5,4,16357,2,2,2,4,1,1,2
4652,4,4,16413,2,2,3,2,2,2,3
4652,2,4,16771,3,2,2,4,2,2,2
4653,5,4,16414,3,3,3,4,3,2,3
4653,5,4,16415,4,3,3,4,3,3,3
4653,4,4,16539,2,2,3,1,2,2,1
4754,8,2,15828,3,2,3,2,2,2,2
4754,5,4,16126,3,3,4,5,3,3,3
4754,4,3,16550,4,3,4,2,3,3,4
4754,2,4,16804,2,3,3,4,3,3,3
4808,5,4,16411,3,3,3,3,3,3,2
4808,4,4,16412,4,2,4,3,2,2,2
4593,5,4,16231,4,1,3,2,2,2,2
4593,2,4,16772,2,3,2,2,3,2,2
4601,6,3,16199,3,1,2,2,1,1,1
4601,7,1,16305,2,1,2,2,1,1,1
4601,4,4,16306,3,2,4,3,2,1,1
4601,5,3,16323,4,1,4,2,1,1,1
4607,8,2,15825,4,2,3,3,2,2,2
4607,3,2,16793,4,2,3,3,2,2,3
4607,3,2,16794,3,2,3,3,2,2,2
4607,2,7,16795,3,2,3,4,2,2,2
4608,9,3,15822,4,2,4,4,3,2,2
4608,4,4,16307,2,2,2,3,2,2,2
4645,7,2,15833,5,2,4,3,2,2,2
4645,6,3,16174,3,2,3,3,2,2,3
4645,7,1,16198,3,1,3,3,1,1,1
4645,5,3,16315,4,2,3,3,2,2,2
4656,5,4,16064,2,2,3,3,1,2,2
4656,5,4,16468,2,4,3,4,4,3,4
4656,4,4,16469,3,2,3,4,2,2,3
4658,8,1,16054,4,4,3,4,3,4,4
4658,2,3,16837,3,2,3,4,2,3,2
4659,5,4,15940,3,2,4,3,3,2,3
4659,5,3,16471,2,2,3,2,2,3,3
4659,3,4,16576,1,2,3,2,3,2,2
4667,5,4,16417,1,2,2,1,3,3,2
4667,4,4,16418,2,2,3,1,2,2,3
4667,5,1,16789,3,2,2,4,2,2,1
4675,6,3,16061,5,3,4,4,3,3,2
4675,5,3,16063,4,3,4,4,4,3,3
4675,4,2,16695,4,3,4,4,3,3,3
4676,6,1,16565,4,3,3,4,2,2,2
4676,2,3,16696,4,2,4,4,2,2,2
4677,8,1,16233,4,2,3,5,2,3,2
4677,4,4,16473,4,2,3,4,1,2,1
4701,5,4,15955,3,3,3,4,3,2,3
4701,6,3,16410,3,3,4,3,3,3,3
4701,4,3,16700,2,3,3,3,3,3,3
4701,3,3,16713,4,3,3,4,3,3,3
4701,3,3,16715,3,3,4,4,3,3,3
4717,5,4,15971,4,3,4,3,3,3,2
4717,6,2,16286,3,2,4,5,3,3,3
4717,5,3,16287,3,2,3,5,3,3,2
4717,4,4,16288,2,3,3,1,2,3,2
4717,4,4,16534,4,3,4,5,3,3,3
4717,4,4,16535,3,3,3,4,3,3,3
4717,3,3,16673,3,3,4,4,3,3,3
4820,4,4,16301,3,1,1,5,2,1,1
